Image URL,Web page URL,Subset,Labels 
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ERY/BAGG/ERY_BAGG_1997_71-001.jpg,https://artuk.org/discover/artworks/moorland-with-sheep-79862,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NID/MSMAN/NID_MSMAN_2004_1190-001.jpg,https://artuk.org/discover/artworks/moorland-with-three-dogs-168769,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NOT/NCCC/NOT_NCCC_2-001.jpg,https://artuk.org/discover/artworks/mordecai-sherwin-18511910-46263,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/MER/WGM/MER_WGM_W203-001.jpg,https://artuk.org/discover/artworks/moreton-cross-showing-coach-horses-and-plough-inns-67521,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTIV/UPP/NTIV_UPP_30918-001.jpg,https://artuk.org/discover/artworks/morning-a-port-in-the-mist-fishermen-hauling-in-their-boat-220277,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/RCM/CW_RCM_TRURI_1000_2-001.jpg,https://artuk.org/discover/artworks/morning-fills-the-bowl-14257,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2006AG3574-001.jpg,https://artuk.org/discover/artworks/morning-landscape-with-two-cows-and-a-figure-30621,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/STF/LEKAG/STF_LEKAG_1994_7-001.jpg,https://artuk.org/discover/artworks/morning-mists-arrochar-20872,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNUG/LLR_LCNUG_1927_694-001.jpg,https://artuk.org/discover/artworks/morning-tide-81863,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_ACC110_1995-001.jpg,https://artuk.org/discover/artworks/mortuary-table-64044,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WALG/STF_WALG_P12_02-001.jpg,https://artuk.org/discover/artworks/moses-eyland-19056,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/YAM/NY_YAM_260176-001.jpg,https://artuk.org/discover/artworks/mosquito-ml983-bk-k-of-115-squadron-10417,'test',' aeroplane'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_41-001.jpg,https://artuk.org/discover/artworks/mother-and-child-7811,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP666-001.jpg,https://artuk.org/discover/artworks/mother-has-fallen-asleep-19350,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_ag002207-001.jpg,https://artuk.org/discover/artworks/mothers-joy-106592,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/NRM/NY_NRM_1976_9416-001.jpg,https://artuk.org/discover/artworks/motive-power-depot-at-camden-8980,'train',' train'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DEV/DMU/DEV_DMU_PCF3-001.jpg,https://artuk.org/discover/artworks/motor-torpedo-boat-mtb-777-94931,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/HMP/HMCMS/HMP_HMCMS_FA1999_123-001.jpg,https://artuk.org/discover/artworks/motor-torpedo-boat-mtb71-on-patrol-in-the-solent-off-hampshire-second-world-war-19421943-25669,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/FAG/CW_FAG_FAMAG_1945_1-001.jpg,https://artuk.org/discover/artworks/motor-torpedo-boats-14689,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NMM/NMMG/NMM_NMMG_BHC1602-001.jpg,https://artuk.org/discover/artworks/motor-torpedo-boats-176081,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_38-001.jpg,https://artuk.org/discover/artworks/mount-edgcumbe-estate-workers-in-a-kitchen-interior-14833,'train',' chair diningtable dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_37-001.jpg,https://artuk.org/discover/artworks/mount-edgcumbe-house-and-park-from-stonehouse-14832,'test',' boat'
N/A,https://artuk.org/discover/artworks/mountain-and-lake-scene-10294,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DBY/ERM/DBY_ERM_ILKEM_14_1986-001.jpg,https://artuk.org/discover/artworks/mountain-and-lake-with-small-boats-61351,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/WAR/RAGM/WAR_RAGM_17-001.jpg,https://artuk.org/discover/artworks/mountain-hen-54790,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTV/BMG/NTV_BMG_96-001.jpg,https://artuk.org/discover/artworks/mountain-lake-with-a-sailing-boat-57272,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NTV/BMG/NTV_BMG_50-001.jpg,https://artuk.org/discover/artworks/mountain-lake-with-boats-57230,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DBY/ERM/DBY_ERM_ILKEM_848_2_1981-001.jpg,https://artuk.org/discover/artworks/mountain-landscape-with-a-rowing-boat-on-a-lake-61290,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DBY/ERM/DBY_ERM_ILKEM_848_1_1981-001.jpg,https://artuk.org/discover/artworks/mountain-landscape-with-boats-on-a-lake-61289,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_41-001.jpg,https://artuk.org/discover/artworks/mountain-landscape-with-figures-and-a-hawking-party-14836,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/MTE/CW_MTE_42-001.jpg,https://artuk.org/discover/artworks/mountain-landscape-with-figures-approaching-a-landing-stage-with-boats-14837,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NML/WARG/NML_WARG_WAG_9543-001.jpg,https://artuk.org/discover/artworks/mountain-landscape-with-horses-cattle-and-goats-98659,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNST/LLR_LCNST_1886_2-001.jpg,https://artuk.org/discover/artworks/mountain-landscape-with-sheep-80249,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NWM/BCUHB_YA/NWM_BCUHB_YA_36-001.jpg,https://artuk.org/discover/artworks/mountain-road-with-sheep-and-cows-177994,'test',' cow sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1939_220-001.jpg,https://artuk.org/discover/artworks/mountain-scene-14255,'train',' cow dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/RCM/CW_RCM_TRURI_1000_25-001.jpg,https://artuk.org/discover/artworks/mountain-scene-14370,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ERY/FUP/ERY_FUP_U35-001.jpg,https://artuk.org/discover/artworks/mountain-scene-and-sheep-79495,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SS/DGCA/SS_DGCA_ANMUS_54-001.jpg,https://artuk.org/discover/artworks/mountain-scene-with-boats-on-a-loch-213593,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LAN/ROSS/LAN_ROSS_PA_120-001.jpg,https://artuk.org/discover/artworks/mountain-sheep-152865,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMI/TORO/GMI_TORO_29-001.jpg,https://artuk.org/discover/artworks/mountain-sheep-89977,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1904_25-001.jpg,https://artuk.org/discover/artworks/mountain-sheep-morning-mist-clearing-off-47110,'test',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP168-001.jpg,https://artuk.org/discover/artworks/mountain-solitude-a-scene-on-the-conway-18869,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SS/DGNHS/SS_DGNHS_K_02-001.jpg,https://artuk.org/discover/artworks/mountain-view-with-boat-on-lake-208377,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/MER/VGM/MER_VGM_74-001.jpg,https://artuk.org/discover/artworks/mountainous-landscape-and-lake-with-boats-66820,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1904_96-001.jpg,https://artuk.org/discover/artworks/mountainous-landscape-with-peasants-cows-and-goats-47151,'train',' cow'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/GMII/WIG/GMII_WIG_B23_7-001.jpg,https://artuk.org/discover/artworks/mountains-and-boats-162649,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/SW/ANEUR/SW_ANEUR_MONV_PCF2-001.jpg,https://artuk.org/discover/artworks/mountains-lakes-and-boats-152983,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LSW/NAK/LSW_NAK_INF3_31-001.jpg,https://artuk.org/discover/artworks/mounted-horse-guard-226853,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORCM_DA971-001.jpg,https://artuk.org/discover/artworks/mounted-troops-at-a-review-10348,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_1989_73-001.jpg,https://artuk.org/discover/artworks/mounts-bay-from-ludgvan-15012,'test',' boat cow'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F18_1949_0_0-001.jpg,https://artuk.org/discover/artworks/mountsorrel-leicestershire-the-market-place-80448,'train',' dog horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/TRC/NY_TRC_CDC_PIC008-001.jpg,https://artuk.org/discover/artworks/mousehole-cornwall-9949,'validation',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ABD/AAG/ABD_AAG_AG003426-001.jpg,https://artuk.org/discover/artworks/mousehole-harbour-cornwall-106895,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/SW/UOG/SW_UOG_2002_1_V-001.jpg,https://artuk.org/discover/artworks/moving-to-the-boat-159837,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/FATC/CW_FATC_FTCMC_0002-001.jpg,https://artuk.org/discover/artworks/mr-armitage-town-clerk-of-falmouth-14148,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LAMS/LLR_LAMS_L_F3_1941_0_0-001.jpg,https://artuk.org/discover/artworks/mr-bannister-junior-and-mr-parsons-as-scout-and-sheepface-in-the-village-lawyer-81169,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/WAR/BMIHT/WAR_BMIHT_23-001.jpg,https://artuk.org/discover/artworks/mr-c-j-band-18861961-chairman-of-the-standard-motor-company-55765,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LAMS/LLR_LAMS_L_F49_1967_0_0-001.jpg,https://artuk.org/discover/artworks/mr-cresswell-and-his-daughter-charlotte-18541918-81332,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/RGU/ABD_RGU_2009_711-001.jpg,https://artuk.org/discover/artworks/mr-e-f-davies-105782,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/SAMS/STF_SAMS_68_102_0001-001.jpg,https://artuk.org/discover/artworks/mr-e-r-twemlow-esq-18568,'train',' chair diningtable dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1968_401-001.jpg,https://artuk.org/discover/artworks/mr-fisher-47387,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/WAR/RAGM/WAR_RAGM_39-001.jpg,https://artuk.org/discover/artworks/mr-fossett-circus-at-bath-54812,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/GLW/RAC/GLW_RAC_OC308-001.jpg,https://artuk.org/discover/artworks/mr-garnes-cotswold-sheep-northleach-226160,'train',' sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F26_1948_0_0-001.jpg,https://artuk.org/discover/artworks/mr-greens-bay-mare-80484,'validation',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YMA/NY_YMA_262-001.jpg,https://artuk.org/discover/artworks/mr-hatfield-showing-samples-of-wheat-10353,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/WAR/HERB/WAR_HERB_282-001.jpg,https://artuk.org/discover/artworks/mr-hollingberrys-canary-55199,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_1188-001.jpg,https://artuk.org/discover/artworks/mr-hopper-7900,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NML/MUL/NML_MUL_MMM_56_184-001.jpg,https://artuk.org/discover/artworks/mr-j-m-garlick-with-his-horse-team-and-wagons-103722,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PEN/CW_PEN_07-001.jpg,https://artuk.org/discover/artworks/mr-james-mead-b-1807-mayor-1851-15119,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_004406-001.jpg,https://artuk.org/discover/artworks/mr-jenkyns-107436,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1907_14-001.jpg,https://artuk.org/discover/artworks/mr-joseph-pettifor-47171,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/VA/PC/VA_PC_2007BN5732-001.jpg,https://artuk.org/discover/artworks/mr-nicholas-a-seated-man-with-a-dog-32135,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/LECC/LLR_LECC_L_F24_1982_0_0-001.jpg,https://artuk.org/discover/artworks/mr-pares-coachman-with-a-newfoundland-dog-80471,'validation',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PEN/CW_PEN_05-001.jpg,https://artuk.org/discover/artworks/mr-stephens-15117,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_1989_208-001.jpg,https://artuk.org/discover/artworks/mr-thomas-richards-penzance-hairdresser-15016,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_ABDAG008225-001.jpg,https://artuk.org/discover/artworks/mr-wenley-seated-107776,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ESX/GBLHS/ESX_GBLHS_1-001.jpg,https://artuk.org/discover/artworks/mrs-alington-2686,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/NTLMS/LLR_NTLMS_1991_002_1-001.jpg,https://artuk.org/discover/artworks/mrs-batty-tootal-80827,'train',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/LLR/NTLMS/LLR_NTLMS_1968_207_3-001.jpg,https://artuk.org/discover/artworks/mrs-bennett-of-edinburgh-80777,'train',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/WAR/BED/WAR_BED_2-001.jpg,https://artuk.org/discover/artworks/mrs-congreve-55779,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/HERB/WAR_HERB_467-001.jpg,https://artuk.org/discover/artworks/mrs-constance-male-55393,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_357-001.jpg,https://artuk.org/discover/artworks/mrs-edith-anderson-18741945-8781,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ABD/UA/ABD_UA_30601-001.jpg,https://artuk.org/discover/artworks/mrs-elizabeth-lockhart-104989,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/NMAG/WAR_NMAG_136-001.jpg,https://artuk.org/discover/artworks/mrs-f-d-robertson-nee-kinder-founder-of-the-nuneaton-chronicle-54135,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/BCN/OHBM/BCN_OHBM_PCF1-001.jpg,https://artuk.org/discover/artworks/mrs-f-herbert-davies-founder-of-the-st-marylebone-housing-association-48942,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_1989_60-001.jpg,https://artuk.org/discover/artworks/mrs-forbes-15036,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/LEAMG/WAR_LEAMG_386-001.jpg,https://artuk.org/discover/artworks/mrs-g-l-watkins-54615,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_AC5167-001.jpg,https://artuk.org/discover/artworks/mrs-gs-chair-63381,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_NOTNH_1957_22-001.jpg,https://artuk.org/discover/artworks/mrs-hannah-burton-47551,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ABD/UA/ABD_UA_30512-001.jpg,https://artuk.org/discover/artworks/mrs-helen-gerard-wife-of-reverend-gilbert-gerard-dd-105166,'train',' chair dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/DUR/COD/DUR_COD_5-001.jpg,https://artuk.org/discover/artworks/mrs-horners-dog-43805,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_1989_201-001.jpg,https://artuk.org/discover/artworks/mrs-john-batten-mayoress-of-penzance-and-child-15087,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NFK/NCM/NFK_NCM_NWHCM_1935_86-001.jpg,https://artuk.org/discover/artworks/mrs-john-crome-seated-at-a-table-by-an-open-work-box-739,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_2674-001.jpg,https://artuk.org/discover/artworks/mrs-john-webster-106737,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_430-001.jpg,https://artuk.org/discover/artworks/mrs-lowman-8087,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1945_91-001.jpg,https://artuk.org/discover/artworks/mrs-mary-e-pennel-portrait-of-a-seated-woman-dressed-in-black-with-red-flowers-on-her-lap-47304,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/HMPS/SCAG/HMPS_SCAG_1300-001.jpg,https://artuk.org/discover/artworks/mrs-mary-miley-mangan-17680,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ABD/UA/ABD_UA_31921-001.jpg,https://artuk.org/discover/artworks/mrs-mary-niven-104970,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1933_262-001.jpg,https://artuk.org/discover/artworks/mrs-morton-jackson-47249,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TATE/TATE/TATE_TATE_N05317_10-001.jpg,https://artuk.org/discover/artworks/mrs-mounter-at-the-breakfast-table-198923,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ABD/UA/ABD_UA_30633-001.jpg,https://artuk.org/discover/artworks/mrs-nicol-of-roscobie-104834,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_AG002646-001.jpg,https://artuk.org/discover/artworks/mrs-nicol-of-roscobie-106677,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/ABD/AAG/ABD_AAG_ag000155-001.jpg,https://artuk.org/discover/artworks/mrs-ogilvie-107913,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP759-001.jpg,https://artuk.org/discover/artworks/mrs-pearce-19436,'train',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/SS/SBCO/SS_SBCO_HAK_7709-001.jpg,https://artuk.org/discover/artworks/mrs-reid-with-betsy-the-cow-pilmuir-208965,'test',' cow'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/YAG/NY_YAG_YORAG_666-001.jpg,https://artuk.org/discover/artworks/mrs-rowe-8552,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/HERB/WAR_HERB_68-001.jpg,https://artuk.org/discover/artworks/mrs-sarah-siddons-17551831-as-the-tragic-muse-55509,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/IOS/CW_IOS_1850-001.jpg,https://artuk.org/discover/artworks/mrs-saundry-14203,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PEN/CW_PEN_06-001.jpg,https://artuk.org/discover/artworks/mrs-stephens-15118,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/LLR/LCNGR/LLR_LCNGR_1991_774-001.jpg,https://artuk.org/discover/artworks/mrs-susanna-middlemore-of-orston-hall-c-17701849-wife-of-william-richard-middlemore-of-nottingham-80210,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/CW/PHG/CW_PHG_PEZPH_1989_39-001.jpg,https://artuk.org/discover/artworks/mrs-thomas-bolitho-13984,'validation',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/HMPS/SOTLS/HMPS_SOTLS_M4478-001.jpg,https://artuk.org/discover/artworks/mrs-walter-kingsbury-17211,'test',' dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_003725-001.jpg,https://artuk.org/discover/artworks/mrs-watt-mother-of-james-cromar-watt-107940,'test',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/HERB/WAR_HERB_385-001.jpg,https://artuk.org/discover/artworks/mrs-william-bate-wife-of-dr-william-bate-junior-55311,'train',' chair'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_AG002643-001.jpg,https://artuk.org/discover/artworks/mrs-william-pyper-106676,'train',' dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NWM/HMM/NWM_HMM_11_97-001.jpg,https://artuk.org/discover/artworks/mt-boat-p1107-181015,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/AAG/ABD_AAG_013576-001.jpg,https://artuk.org/discover/artworks/muchalls-by-the-sea-aberdeenshire-106974,'test',' boat'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_AC_4058-001.jpg,https://artuk.org/discover/artworks/mud-64323,'train',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/TATE/TATE/TATE_TATE_T02379_10-001.jpg,https://artuk.org/discover/artworks/muff-a-black-and-white-dog-202992,'validation',' dog'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/RTO/CW_RTO_RTO03-001.jpg,https://artuk.org/discover/artworks/murdoch-house-cross-street-15144,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NOT/NCMG/NOT_NCMG_1933_193-001.jpg,https://artuk.org/discover/artworks/mushrooms-47246,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/CW/FAG/CW_FAG_FAMAG_2002_9_27-001.jpg,https://artuk.org/discover/artworks/mushrooms-and-apples-13965,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_AC_146-001.jpg,https://artuk.org/discover/artworks/music-room-64211,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/COMP/WAR_COMP_42-001.jpg,https://artuk.org/discover/artworks/musselburgh-54670,'train',' horse sheep'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/RGU/ABD_RGU_2010_520-001.jpg,https://artuk.org/discover/artworks/mv-lochiel-making-for-scalasaig-106040,'test',' boat chair'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NY/NRM/NY_NRM_1976_9321-001.jpg,https://artuk.org/discover/artworks/mv-swan-on-lake-windermere-8971,'train',' boat'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/STF/WAG/STF_WAG_OP122-001.jpg,https://artuk.org/discover/artworks/my-garden-at-redhill-18827,'train',' chair dog'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ABD/RGU/ABD_RGU_DSCF3276-001.jpg,https://artuk.org/discover/artworks/my-old-men-hospital-105860,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/NY/SMG/NY_SMG_SAG_249-001.jpg,https://artuk.org/discover/artworks/my-pupil-9243,'test',' chair diningtable'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/ESX/AM/ESX_AM_51-001.jpg,https://artuk.org/discover/artworks/my-wife-my-horse-and-myself-3680,'test',' horse'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/BST/UOBTC/BST_UOBTC_PCF176-001.jpg,https://artuk.org/discover/artworks/mythical-bird-192786,'test',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/LEAMG/WAR_LEAMG_37-001.jpg,https://artuk.org/discover/artworks/naiades-54291,'train',' bird'
https://d3d00swyhr67nd.cloudfront.net/w1200h1200/collection/WAR/COMP/WAR_COMP_76-001.jpg,https://artuk.org/discover/artworks/naples-from-the-west-with-peasants-gaming-italy-54704,'test',' boat diningtable dog'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/ACC/ACC/ACC_ACC_AC_5468-001.jpg,https://artuk.org/discover/artworks/napoleonic-silhouettist-cutting-the-progress-of-the-war-63194,'test',' diningtable'
https://d3d00swyhr67nd.cloudfront.net/w800h800/collection/STC/REN/STC_REN_A0047-001.jpg,https://artuk.org/discover/artworks/napoleons-horses-190477,'train',' horse'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NFK/BSM/NFK_BSM_BSM5-001.jpg,https://artuk.org/discover/artworks/narrow-gauge-locomotive-no-1643-bronllwyd-being-driven-by-alan-bloom-331,'train',' train'
https://d3d00swyhr67nd.cloudfront.net/w944h944/collection/NFK/BSM/NFK_BSM_BSM4-001.jpg,https://artuk.org/discover/artworks/narrow-gauge-locomotive-no-1643-bronllwyd-under-restoration-at-bressingham-norfolk-333,'validation',' train'
